t,Temperatura
1.960319667013527,25.81921061233901
1.9871733610822055,25.248490030165126
2.014027055150884,25.544059618482137
2.0408807492195624,25.12815387717476
2.067734443288241,25.14429830315287
2.0945881373569195,25.036610382533997
2.1214418314255976,24.87898620566286
2.148295525494276,25.50179552529832
2.1751492195629547,25.29256391251849
2.2020029136316333,24.616608453395315
2.2288566077003114,24.916445108013107
2.25571030176899,25.376254579443046
2.2825639958376684,25.004753418495657
2.309417689906347,24.693020488485942
2.3362713839750255,25.13366678226796
2.3631250780437036,25.851646493721034
2.389978772112382,25.29058550164246
2.4168324661810607,24.850915416825302
2.4436861602497393,26.38269588251797
2.470539854318418,25.859355556056432
2.497393548387096,26.152026813773514
2.5242472424557745,25.01364916339067
2.551100936524453,23.84284741200191
2.5779546305931316,26.086290523815308
2.60480832466181,25.75036211794117
2.631662018730488,25.335613257071838
2.6585157127991668,25.234596588284855
2.6853694068678453,25.908650472373786
2.712223100936524,24.82869412848738
2.739076795005202,25.576773942989615
2.7659304890738805,24.954311202896427
2.792784183142559,25.748338982869832
2.8196378772112376,25.850945457892276
2.846491571279916,25.438106433832345
2.8733452653485942,26.067211013178536
2.900198959417273,25.058799432337903
2.9270526534859513,26.278478620745123
2.95390634755463,26.572124082266342
2.9807600416233084,25.437855894514783
3.0076137356919865,27.00906065845498
3.034467429760665,26.811045768155793
3.0613211238293436,25.38704644514582
3.088174817898022,25.686486039177936
3.1150285119667007,26.517902674194165
3.141882206035379,25.930148414323583
3.1687359001040574,25.893950201185977
3.195589594172736,25.990042512250476
3.2224432882414145,25.937081505266526
3.2492969823100926,25.870375711389652
3.276150676378771,26.729395055672196
3.3030043704474497,26.832705796994055
3.329858064516128,25.784357268212105
3.3567117585848067,26.363590376822142
3.383565452653485,26.438817524352604
3.4104191467221634,25.498905993804925
3.437272840790842,25.91432417554045
3.4641265348595205,24.899919324545834
3.490980228928199,26.75909126660861
3.517833922996877,26.113613615424306
3.5446876170655557,26.749419378001416
3.5715413111342342,26.446697331816264
3.5983950052029128,26.35124193149144
3.6252486992715913,26.46300113407803
3.6521023933402694,27.06454345305757
3.678956087408948,26.410647518564506
3.7058097814776265,26.844494834830073
3.732663475546305,26.825518201191507
3.759517169614983,26.49371733945394
3.7863708636836617,26.307792867514586
3.8132245577523403,26.79671858134199
3.840078251821019,26.423268381731535
3.8669319458896974,26.50352033481446
3.8937856399583755,26.14208370304903
3.920639334027054,27.591416376083387
3.9474930280957325,27.052714485082266
3.974346722164411,26.44436895173205
4.00120041623309,26.715195939611046
4.028054110301768,27.374872131279133
4.054907804370447,27.463990616921958
4.081761498439125,28.446412737135443
4.108615192507803,27.154572422278633
4.135468886576482,28.433435975355277
4.16232258064516,27.177680596736565
4.189176274713839,26.961108786648925
4.216029968782517,26.675345491910093
4.242883662851195,28.007333711313798
4.269737356919874,27.85060622226026
4.296591050988552,27.754613588572603
4.323444745057231,28.044151640333745
4.350298439125909,28.443031262574024
4.3771521331945875,27.721399911392663
4.4040058272632665,28.12146048119667
4.430859521331945,27.232981402947605
4.457713215400623,27.697404272030198
4.484566909469302,28.28041629487447
4.51142060353798,27.857392401804972
4.538274297606659,27.83026391076834
4.565127991675337,27.391312768602546
4.591981685744015,28.003939278719297
4.618835379812694,28.618481393258875
4.645689073881372,27.50360014756844
4.672542767950051,28.15970252741515
4.699396462018729,27.625487618666856
4.726250156087407,28.919083642944013
4.753103850156086,29.39010039433866
4.779957544224764,27.631609839599868
4.806811238293443,28.80593523770222
4.8336649323621215,28.760940413472294
4.8605186264308,28.944618403803887
4.887372320499479,29.460622594972275
4.914226014568157,28.751023570892343
4.941079708636836,29.412944107202748
4.967933402705514,28.796575705945262
4.994787096774192,29.712673795184518
5.021640790842871,28.984302794500692
5.048494484911549,29.390369599144016
5.075348178980228,29.575680046910275
5.102201873048906,29.930693206305083
5.129055567117584,29.317660128077307
5.155909261186263,30.032069278068718
5.182762955254941,28.94307700481331
5.20961664932362,30.732045056024155
5.236470343392298,29.091130527620336
5.263324037460976,29.659596749273604
5.290177731529655,29.870422784040233
5.3170314255983335,30.26835005076654
5.3438851196670125,30.231521699187155
5.370738813735691,30.41263640491478
5.397592507804369,29.646989574368614
5.424446201873048,29.78632036093351
5.451299895941726,30.9958981014488
5.478153590010404,30.369331739037037
5.505007284079083,30.884272773684877
5.531860978147761,31.20109214447785
5.55871467221644,29.812085500410696
5.585568366285118,30.669044875739573
5.612422060353796,30.97891457462099
5.639275754422475,30.53048323891133
5.666129448491153,30.65065381769162
5.692983142559832,31.368834550863596
5.71983683662851,31.190702123877248
5.7466905306971885,30.869227327225133
5.7735442247658675,31.24604827142654
5.800397918834546,30.897993594259766
5.827251612903225,32.03576773346608
5.854105306971903,32.160044639875906
5.880959001040581,32.1213345983681
5.90781269510926,31.089540697249642
5.934666389177938,32.1755865657674
5.961520083246617,31.128151453107193
5.988373777315295,31.559594610578824
6.015227471383973,31.619209108468773
6.042081165452652,31.4087681091058
6.06893485952133,31.760193727668753
6.095788553590009,31.92954665823398
6.122642247658687,32.110099820807676
6.149495941727365,31.92287419586995
6.176349635796044,32.0386998681569
6.2032033298647224,32.37490486905717
6.230057023933401,32.06122823248717
6.2569107180020795,32.3811332161633
6.283764412070758,33.13093605246501
6.310618106139437,32.70535036815068
6.337471800208115,32.35303538896697
6.364325494276794,33.23989196879636
6.391179188345472,32.78507320865825
6.41803288241415,33.748911004635296
6.444886576482829,32.17178307722913
6.471740270551507,33.63127357898875
6.498593964620185,33.633267131077346
6.525447658688864,33.49029381292432
6.552301352757542,33.49710174080716
6.579155046826221,33.62325216160405
6.606008740894899,32.390252416609876
6.632862434963577,33.865972705554675
6.659716129032256,33.75897461869102
6.6865698231009345,34.21196843770846
6.7134235171696135,33.94435385543771
6.740277211238292,33.07952191150866
6.76713090530697,33.973544282117736
6.793984599375649,33.50867042002141
6.820838293444327,34.422766313796274
6.847691987513006,34.34667271445648
6.874545681581684,33.94191386405855
6.901399375650362,34.72020561935094
6.928253069719041,34.14781530742471
6.955106763787719,34.96652821078823
6.981960457856398,33.99970232465141
7.008814151925076,34.14648798468334
7.035667845993754,35.101907433913276
7.062521540062433,34.74379134580089
7.089375234131111,34.83722333708882
7.11622892819979,34.85815655539267
7.1430826222684685,34.71253796046592
7.169936316337147,34.7226146998385
7.1967900104058256,35.15715037281814
7.223643704474504,35.37939976913699
7.250497398543183,36.078301245862285
7.277351092611861,35.35667798098863
7.304204786680539,35.81693708550889
7.331058480749218,34.70205408394788
7.357912174817896,35.38666704086754
7.384765868886574,35.87288277192261
7.411619562955253,36.38449589967186
7.438473257023931,35.967914405689775
7.46532695109261,36.048178930552325
7.492180645161288,36.48240921772563
7.519034339229966,35.68152916665917
7.545888033298645,36.23732441708644
7.572741727367323,36.43216706915737
7.599595421436002,36.528309121328206
7.6264491155046805,36.168687953166
7.653302809573359,36.60090143205589
7.680156503642038,36.21757448355573
7.707010197710716,37.77599685658927
7.733863891779395,37.044680965074924
7.760717585848073,35.9761356348281
7.787571279916751,36.85310210255877
7.81442497398543,36.464746652881644
7.841278668054108,35.742912528090535
7.868132362122787,37.28911796116789
7.894986056191465,36.24938663412832
7.921839750260143,36.809355042061185
7.948693444328822,37.34428792267091
7.9755471383975,37.3231703404029
8.00240083246618,37.40744464430688
8.029254526534856,37.50522706724295
8.056108220603535,38.23390612611088
8.082961914672214,37.80161484470454
8.109815608740893,38.015868088396246
8.13666930280957,37.89518240562251
8.16352299687825,37.822331270319836
8.190376690946929,37.772565260691714
8.217230385015606,37.829501088327554
8.244084079084285,37.61504419062683
8.270937773152964,38.865715607009335
8.297791467221641,38.7534596893442
8.32464516129032,38.492121596690886
8.351498855358999,38.22193786253814
8.378352549427678,38.32646223297737
8.405206243496355,38.25488972371134
8.432059937565034,38.69378210786606
8.458913631633713,39.02050949249868
8.48576732570239,39.36872262094238
8.51262101977107,39.013716771376664
8.539474713839748,38.563402297072834
8.566328407908426,39.541797358885184
8.593182101977105,39.17980512733329
8.620035796045784,38.96898286262868
8.646889490114463,39.11768266611756
8.67374318418314,39.12198247053324
8.700596878251819,39.152654295916875
8.727450572320498,39.0447276895887
8.754304266389175,39.38495019875333
8.781157960457854,40.14457342893612
8.808011654526533,40.03805200004573
8.83486534859521,40.46211261270352
8.86171904266389,39.52700693544444
8.888572736732568,40.024017211610804
8.915426430801245,39.9637760354915
8.942280124869924,39.66060673794341
8.969133818938603,39.83074180164681
8.995987513007282,40.48927648428378
9.02284120707596,40.5137058811075
9.049694901144639,39.436934319301265
9.076548595213318,40.72135922251015
9.103402289281995,40.846675601565934
9.130255983350674,41.05363484454158
9.157109677419353,41.15263375012589
9.18396337148803,40.41345166744994
9.210817065556709,41.00843089477342
9.237670759625388,40.64327399545461
9.264524453694067,41.05900073000969
9.291378147762744,41.67034316177123
9.318231841831423,40.67711633920451
9.345085535900102,41.51091334172677
9.37193922996878,41.748819043631535
9.398792924037458,41.24867782604787
9.425646618106137,40.187753516621484
9.452500312174815,40.9877860499188
9.479354006243494,40.2382893117521
9.506207700312173,41.11536401629249
9.533061394380852,42.022981752163915
9.559915088449529,42.25350592086912
9.586768782518208,40.68084582986952
9.613622476586887,42.01748834838873
9.640476170655564,42.006834104825366
9.667329864724243,42.47846902010757
9.694183558792922,42.83848152259042
9.7210372528616,42.19536046250217
9.747890946930278,41.82294130174444
9.774744640998957,41.83667802136903
9.801598335067636,41.79881688207261
9.828452029136313,42.24283931905087
9.855305723204992,42.47758416597436
9.882159417273671,42.649201272131535
9.909013111342349,42.8883466835922
9.935866805411028,43.318616953168494
9.962720499479707,42.44168627967204
9.989574193548384,43.82924948012002
10.016427887617063,42.76847151002937
10.043281581685742,43.0311129935586
10.070135275754419,43.82505673206824
10.096988969823098,43.076679319816655
10.123842663891777,43.340735334111514
10.150696357960456,43.12773427871087
10.177550052029133,43.79192932530903
10.204403746097812,43.76763262108892
10.231257440166491,43.39073899286204
10.258111134235168,44.38222601839639
10.284964828303847,43.967280422322105
10.311818522372526,44.23943714068799
10.338672216441203,43.564839147830185
10.365525910509882,44.69909381158855
10.392379604578561,43.85691965078224
10.41923329864724,44.664280831477285
10.446086992715918,44.64432914997054
10.472940686784597,44.97115020368368
10.499794380853276,43.874815692965775
10.526648074921953,44.05263087111954
10.553501768990632,44.9662768381949
10.58035546305931,44.71724518684103
10.607209157127988,44.82794809925683
10.634062851196667,43.98262476404601
10.660916545265346,44.6733075179913
10.687770239334025,44.158534803813666
10.714623933402702,44.80103278445351
10.741477627471381,44.94258514809517
10.76833132154006,45.76074766676854
10.795185015608737,44.77482471454159
10.822038709677416,44.355190023782775
10.848892403746095,45.198088452695124
10.875746097814773,46.0784607773564
10.902599791883452,45.55353515210078
10.92945348595213,46.06877488730821
10.956307180020808,45.313452112508436
10.983160874089487,46.51104420726001
11.010014568158166,45.15885132707451
11.036868262226845,45.942717388094685
11.063721956295522,45.874401786703224
11.090575650364201,45.18573758806474
11.11742934443288,46.20548654103783
11.144283038501557,45.19862193734649
11.171136732570236,46.12278527594217
11.197990426638915,46.83934292043339
11.224844120707592,46.72591401749418
11.251697814776271,45.92667425948126
11.27855150884495,46.484791976495075
11.30540520291363,47.31125688463347
11.332258896982307,47.193257090219944
11.359112591050986,46.58233359715764
11.385966285119665,46.897156364765806
11.412819979188342,46.98858217200888
11.43967367325702,46.273293057870674
11.4665273673257,47.7451100832308
11.493381061394377,46.868301272433975
11.520234755463056,46.3874597064468
11.547088449531735,47.90261068728824
11.573942143600414,47.12142324454305
11.600795837669091,47.9675207050856
11.62764953173777,47.11290071338227
11.65450322580645,48.289478929202986
11.681356919875126,46.99927569872219
11.708210613943805,47.65877054209107
11.735064308012484,47.487328334097
11.761918002081162,47.53022048258897
11.78877169614984,47.63480821789444
11.81562539021852,47.41036303347824
11.842479084287197,48.63383341176357
11.869332778355876,48.14921726106225
11.896186472424555,47.46325796736501
11.923040166493234,47.98894083839684
11.949893860561911,48.43422402590323
11.97674755463059,49.053161319601045
12.003601248699269,49.16931158283325
12.030454942767946,48.78579967128041
12.057308636836625,48.18039150030722
12.084162330905304,48.89101840538934
12.111016024973981,48.45396239453168
12.13786971904266,48.0565199778916
12.16472341311134,49.23029510504495
12.191577107180018,48.78330682196173
12.218430801248696,48.7855606832933
12.245284495317375,48.89984851959066
12.272138189386053,49.297436247489294
12.29899188345473,48.35677620673892
12.32584557752341,49.02507207814617
12.352699271592089,50.17291972962754
12.379552965660766,49.14445323158678
12.406406659729445,50.10575800829833
12.433260353798124,49.95316372331884
12.460114047866803,49.63011780551473
12.48696774193548,50.16207624804213
12.513821436004159,49.15044457982211
12.540675130072838,49.85082329712435
12.567528824141515,49.8348531242731
12.594382518210194,50.140744932027715
12.621236212278873,50.437997012961745
12.64808990634755,50.4549501962101
12.67494360041623,50.04665189914268
12.701797294484908,51.08680828168876
12.728650988553587,49.878380552091706
12.755504682622265,50.15393455873394
12.782358376690944,49.946701451732444
12.809212070759623,49.927141893890116
12.8360657648283,50.03110408141255
12.862919458896979,50.00640387690023
12.889773152965658,50.05001660303252
12.916626847034335,50.051487686123025
12.943480541103014,50.37044849134464
12.970334235171693,50.60084682635704
12.99718792924037,50.980772819705905
13.02404162330905,50.63843270529541
13.050895317377728,51.42193980063191
13.077749011446407,50.613102568256274
13.104602705515084,51.591715951227144
13.131456399583763,52.15000021045364
13.158310093652442,51.61741922955528
13.18516378772112,51.77686663638666
13.212017481789799,50.959822148350916
13.238871175858478,51.460319391602
13.265724869927155,51.10360006151885
13.292578563995834,51.7288708294419
13.319432258064513,51.972187281539334
13.346285952133192,51.699705326229974
13.373139646201869,51.23073254308236
13.399993340270548,51.566377070641295
13.426847034339227,52.22625140958792
13.453700728407904,51.89745566402805
13.480554422476583,51.96251372212753
13.507408116545262,51.87869417225088
13.53426181061394,51.7814038845815
13.561115504682618,51.98043847221829
13.587969198751297,53.74396546956629
13.614822892819976,52.38038027423005
13.641676586888654,52.33265611852136
13.668530280957333,52.711882543365334
13.695383975026012,52.998384984181264
13.722237669094689,52.22945759624048
13.749091363163368,52.92720280634917
13.775945057232047,52.562318921953064
13.802798751300724,52.16565434857653
13.829652445369403,52.93979872609109
13.856506139438082,52.899472039048995
13.88335983350676,52.729843370602396
13.910213527575438,53.68114619912072
13.937067221644117,53.33716803713846
13.963920915712796,53.43713300155328
13.990774609781473,52.960132350434506
14.017628303850152,53.71852687567854
14.044481997918831,53.011551905465176
14.071335691987509,53.068589802656795
14.098189386056188,52.95813598549688
14.125043080124867,52.800729080869964
14.151896774193544,54.20137322237355
14.178750468262223,53.549476775990925
14.205604162330902,53.315925352441774
14.23245785639958,53.88941717953256
14.259311550468258,53.74467923446825
14.286165244536937,53.843043409900105
14.313018938605616,53.63291062505326
14.339872632674293,53.82905099238656
14.366726326742972,54.76413839746958
14.393580020811651,54.645321997506336
14.420433714880328,55.115867577370274
14.447287408949007,54.544160279589455
14.474141103017686,54.40857813410258
14.500994797086365,54.09862995247841
14.527848491155043,55.023442295191714
14.554702185223722,54.927523153220925
14.5815558792924,54.36422159322125
14.608409573361078,55.13181154250389
14.635263267429757,55.29730589739217
14.662116961498436,54.58919675919501
14.688970655567113,54.9433085645877
14.715824349635792,55.07936481944084
14.74267804370447,55.23486869743963
14.769531737773148,54.972180812629205
14.796385431841827,54.854669965034276
14.823239125910506,55.48051174583974
14.850092819979185,55.20838921415713
14.876946514047862,55.626519715407696
14.903800208116541,55.60180467194282
14.93065390218522,55.14602394723846
14.957507596253897,55.798954080176074
14.984361290322576,54.77605831148425
15.011214984391255,55.03645257543955
15.038068678459933,55.452139040389554
15.064922372528612,55.25354136689506
15.09177606659729,55.54856699161658
15.11862976066597,55.66735135347272
15.145483454734647,57.495397614742174
15.172337148803326,56.33070383114811
15.199190842872005,56.13212181970763
15.226044536940682,56.334954708586544
15.252898231009361,55.67471337418142
15.27975192507804,56.48130015943263
15.306605619146717,55.746622560439604
15.333459313215396,55.96144901082148
15.360313007284075,56.36580027109334
15.387166701352754,56.66484856785372
15.414020395421431,56.309851506181396
15.44087408949011,57.4154546833065
15.46772778355879,56.54625082940363
15.494581477627467,56.99408668527141
15.521435171696146,56.472703124941354
15.548288865764825,56.6424421948165
15.575142559833502,57.32390212084113
15.60199625390218,56.06200757592863
15.62884994797086,57.17344708210351
15.655703642039539,58.298380533478884
15.682557336108216,56.599609821011924
15.709411030176895,56.647869768010466
15.736264724245574,57.920904312658
15.763118418314251,56.88247211256264
15.78997211238293,56.78134336028345
15.81682580645161,57.40803962998818
15.843679500520286,57.12391231424396
15.870533194588965,57.364892277344126
15.897386888657644,56.30292740365632
15.924240582726322,56.85619716966656
15.951094276795,58.07156211542706
15.97794797086368,58.31894548663144
16.00480166493236,57.317795151486685
16.031655359001036,56.99552540602153
16.058509053069713,57.738283354963784
16.085362747138394,58.64385164355246
16.11221644120707,58.561833427047496
16.13907013527575,59.30955860171358
16.16592382934443,58.648143941098006
16.192777523413106,58.85054498650294
16.219631217481787,57.48784155718507
16.246484911550464,58.5878169809538
16.27333860561914,57.08585303379468
16.300192299687822,57.91394153980992
16.3270459937565,58.92461584654305
16.353899687825177,57.89168805132773
16.380753381893857,57.9894683047253
16.407607075962535,59.52616765687206
16.43446077003121,59.140124442919095
16.461314464099893,58.569298022647764
16.48816815816857,59.12520410399832
16.515021852237247,58.09580889342398
16.541875546305928,58.84506540937303
16.568729240374605,58.47929258483815
16.595582934443282,59.07123627813962
16.622436628511963,59.42424557206611
16.64929032258064,59.29493954356936
16.67614401664932,58.179659543771464
16.702997710717998,59.217642832473615
16.729851404786675,60.23609347852781
16.756705098855356,59.11566701345134
16.783558792924033,59.51189750006435
16.81041248699271,59.56307582862342
16.83726618106139,58.90543423373459
16.86411987513007,60.27008410621831
16.890973569198746,59.7609705359721
16.917827263267426,59.83293861270334
16.944680957336104,59.76558452150052
16.97153465140478,60.19962520209623
16.99838834547346,59.91948661735032
17.02524203954214,59.96286140579152
17.052095733610816,59.66613778245173
17.078949427679497,60.28357084934311
17.105803121748174,60.965007978923296
17.13265681581685,59.99945571981519
17.159510509885532,59.839658752821556
17.18636420395421,60.161355036477794
17.213217898022886,60.772466289221896
17.240071592091567,61.09935530252527
17.266925286160244,60.95322882218211
17.293778980228925,60.54957017758941
17.320632674297602,60.372599510747094
17.34748636836628,60.0734444144858
17.37434006243496,61.32712379498358
17.401193756503638,60.472538646349335
17.428047450572315,60.835688267379204
17.454901144640996,61.176522043441864
17.481754838709673,60.942618836162005
17.50860853277835,61.10097701508816
17.53546222684703,60.80155336695776
17.562315920915708,61.095024479738065
17.589169614984385,61.430312523896625
17.616023309053066,60.964380348869526
17.642877003121743,61.136188838113554
17.66973069719042,62.22512424537807
17.6965843912591,61.98677657416552
17.72343808532778,61.189923821402694
17.750291779396456,61.765121035217824
17.777145473465136,61.21376731010935
17.803999167533814,61.45611690641475
17.83085286160249,61.26456749549497
17.85770655567117,60.90687308013713
17.88456024973985,61.17037037928238
17.91141394380853,60.875173452679356
17.938267637877207,61.36130765634821
17.965121331945884,61.80845455682023
17.991975026014565,62.68233326106445
18.018828720083242,61.565678297443
18.04568241415192,61.08401482985545
18.0725361082206,61.60278061238779
18.099389802289277,62.187757456140254
18.126243496357954,62.79569035373274
18.153097190426635,62.59114432372559
18.179950884495312,62.14584996182726
18.20680457856399,63.030766191962265
18.23365827263267,62.670541667467035
18.260511966701348,62.06374875796735
18.287365660770025,62.29898962133059
18.314219354838706,63.01405181609592
18.341073048907383,62.10927305938427
18.36792674297606,62.77058549131612
18.39478043704474,61.56732306118698
18.421634131113418,62.51589032044704
18.4484878251821,62.797568603770316
18.475341519250776,62.67402613529509
18.502195213319453,62.341679150105044
18.529048907388134,62.62397823973738
18.55590260145681,63.029483026483945
18.58275629552549,62.51928605764296
18.60960998959417,63.87602886803873
18.636463683662846,63.278183252455996
18.663317377731524,63.12988857043912
18.690171071800204,64.2073198440428
18.71702476586888,63.18369828264779
18.74387845993756,62.54806774326223
18.77073215400624,62.41376499770034
18.797585848074917,64.27249065755493
18.824439542143594,64.19498111355195
18.851293236212275,63.836637374599434
18.878146930280952,63.70381629426091
18.90500062434963,62.876297657062345
18.93185431841831,63.83182444231552
18.958708012486987,63.26598907124576
18.985561706555664,64.08499342342374
19.012415400624345,64.15378033609247
19.039269094693022,63.745923789972636
19.066122788761703,64.17347750726091
19.09297648283038,63.65618319667768
19.119830176899058,64.70795800993807
19.14668387096774,64.95860532862399
19.173537565036415,64.5547736294909
19.200391259105093,63.41244662256443
19.227244953173773,63.66781108374519
19.25409864724245,64.58292475288249
19.280952341311128,63.865334190624694
19.30780603537981,64.21040659139737
19.334659729448486,64.78096282293201
19.361513423517163,65.15721286153058
19.388367117585844,64.2918649950281
19.41522081165452,63.80317298909587
19.4420745057232,63.876749067739944
19.46892819979188,64.67443972121099
19.495781893860556,64.7782648284743
19.522635587929233,63.96407738207307
19.549489281997914,64.61130454405341
19.57634297606659,64.47973948502045
19.603196670135272,64.92568418136142
19.63005036420395,65.09410279401418
19.656904058272627,65.09788536757151
19.683757752341307,65.15028462608741
19.710611446409985,64.94422699152031
19.737465140478662,64.48779813117405
19.764318834547343,64.79652309564362
19.79117252861602,65.18028298193472
19.818026222684697,65.30986644638375
19.844879916753378,65.36525719270502
19.871733610822055,65.43581547979224
19.898587304890732,65.36992962010913
19.925440998959413,65.22647783950008
19.95229469302809,65.71077662551309
19.979148387096767,65.56850967237449
20.006002081165448,66.22144341112096
20.032855775234125,64.57588598042757
20.059709469302803,66.04267944618755
20.086563163371483,65.63855499645749
20.11341685744016,65.48583945424478
20.140270551508838,65.57493836651307
20.16712424557752,65.696561499103
20.193977939646196,66.9160834372686
20.220831633714877,65.54732902472998
20.247685327783554,65.62699301624822
20.27453902185223,65.63729159172449
20.30139271592091,66.17831787269822
20.32824640998959,66.39636104534874
20.355100104058266,65.41253878872425
20.381953798126947,66.55207721190236
20.408807492195624,66.65323398984569
20.4356611862643,66.21729626830519
20.462514880332982,66.79119719609295
20.48936857440166,66.04690452217868
20.516222268470337,66.64950353464677
20.543075962539017,65.60436683077248
20.569929656607695,66.05595604086167
20.596783350676372,67.32611157238581
20.623637044745053,67.07683815582087
20.65049073881373,65.79299469419048
20.677344432882407,66.58628418429706
20.704198126951088,66.09107775577463
20.731051821019765,66.14422551005556
20.757905515088442,67.42524115060198
20.784759209157123,67.35411653997176
20.8116129032258,67.17622853310124
20.83846659729448,67.08291396853298
20.865320291363158,66.60790081236178
20.892173985431835,66.75858808912969
20.919027679500516,66.93323611836568
20.945881373569193,66.5126633854863
20.97273506763787,67.91216008524832
20.99958876170655,67.38048205990798
21.02644245577523,67.48013674688833
21.053296149843906,66.93010255954702
21.080149843912587,67.2894325999616
21.107003537981264,67.57170179739623
21.13385723204994,67.66171643833292
21.16071092611862,67.09742108201824
21.1875646201873,67.93459231421745
21.214418314255976,68.17851837257668
21.241272008324657,68.23329315904124
21.268125702393334,67.4755223014007
21.29497939646201,68.03338169379202
21.321833090530692,68.07861879378149
21.34868678459937,67.93128849861588
21.37554047866805,67.71497892690633
21.402394172736727,68.77379065924444
21.429247866805404,67.73827738696143
21.456101560874085,69.33551216446489
21.482955254942762,67.58906096651891
21.50980894901144,68.19241999785207
21.53666264308012,68.32968883703795
21.563516337148798,68.58958452601084
21.590370031217475,68.14992181573446
21.617223725286156,67.99853264700978
21.644077419354833,68.9599962305463
21.67093111342351,67.89659228399164
21.69778480749219,68.31165185754797
21.724638501560868,68.14336862204904
21.751492195629545,69.73537693699329
21.778345889698226,67.51469194028364
21.805199583766903,67.8803189320878
21.83205327783558,68.6683164279178
21.85890697190426,68.75108769682039
21.88576066597294,68.61459970234321
21.912614360041616,69.479204586807
21.939468054110296,68.78198206406437
21.966321748178974,68.31471014937918
21.993175442247654,68.48797953838486
22.02002913631633,68.28088389121358
22.04688283038501,68.19513983232216
22.07373652445369,69.55841589579573
22.100590218522367,69.90204073711304
22.127443912591044,69.24858256525377
22.154297606659725,69.44736563863138
22.181151300728402,68.29910142570614
22.20800499479708,68.77951938553804
22.23485868886576,69.0955233603689
22.261712382934437,68.84772133950672
22.288566077003114,69.07453745162707
22.315419771071795,68.97761372484844
22.342273465140472,69.96850289342481
22.36912715920915,69.90641132720796
22.39598085327783,69.74045225252985
22.422834547346508,69.73484509328591
22.449688241415185,70.02411748591953
22.476541935483866,70.10877736938068
22.503395629552543,70.88711375314655
22.530249323621224,69.41418866049447
22.5571030176899,69.11171486044645
22.583956711758578,69.24369262864835
22.61081040582726,70.82213023460498
22.637664099895936,69.16480895635445
22.664517793964613,69.77063068402553
22.691371488033294,69.3636425339134
22.71822518210197,69.56488361062424
22.74507887617065,70.1736117205347
22.77193257023933,70.59369831069047
22.798786264308006,70.09976748498389
22.825639958376684,69.73264779083698
22.852493652445364,70.3363843380791
22.87934734651404,70.84687842852118
22.90620104058272,70.20795649824178
22.9330547346514,70.79442990128025
22.959908428720077,69.8410964594812
22.986762122788754,69.9581770938892
23.013615816857435,69.97241661630068
23.040469510926112,70.44338264403582
23.06732320499479,70.66139592484302
23.09417689906347,70.49864363753584
23.121030593132147,70.19706898146919
23.147884287200828,70.43832635986286
23.174737981269505,70.87098954576534
23.201591675338182,70.27325937045012
23.228445369406863,70.39203313415928
23.25529906347554,70.4840741828294
